full_size_dir,unity_resize_dir,width,height,cosine_similarity
D:\vae_test_set\1920x1080\images\2320.jpg,D:\vae_test_set\1920x1080\64x64\2320.jpg,1920,1080,0.9997847009058695
D:\vae_test_set\1920x1080\images\26251.jpg,D:\vae_test_set\1920x1080\64x64\26251.jpg,1920,1080,0.9997349795339093
D:\vae_test_set\1920x1080\images\12798.jpg,D:\vae_test_set\1920x1080\64x64\12798.jpg,1920,1080,0.9997903742731787
D:\vae_test_set\1920x1080\images\12094.jpg,D:\vae_test_set\1920x1080\64x64\12094.jpg,1920,1080,0.9997490789608107
D:\vae_test_set\1920x1080\images\3669.jpg,D:\vae_test_set\1920x1080\64x64\3669.jpg,1920,1080,0.9996562289870127
D:\vae_test_set\1920x1080\images\25292.jpg,D:\vae_test_set\1920x1080\64x64\25292.jpg,1920,1080,0.9997997659709972
D:\vae_test_set\1920x1080\images\19851.jpg,D:\vae_test_set\1920x1080\64x64\19851.jpg,1920,1080,0.9997700791453711
D:\vae_test_set\1920x1080\images\5809.jpg,D:\vae_test_set\1920x1080\64x64\5809.jpg,1920,1080,0.9997325315112422
D:\vae_test_set\1920x1080\images\18398.jpg,D:\vae_test_set\1920x1080\64x64\18398.jpg,1920,1080,0.999787125405924
D:\vae_test_set\1920x1080\images\26067.jpg,D:\vae_test_set\1920x1080\64x64\26067.jpg,1920,1080,0.9998205451336866
D:\vae_test_set\1920x1080\images\20967.jpg,D:\vae_test_set\1920x1080\64x64\20967.jpg,1920,1080,0.9997589991302045
D:\vae_test_set\1920x1080\images\26618.jpg,D:\vae_test_set\1920x1080\64x64\26618.jpg,1920,1080,0.9997748228167859
D:\vae_test_set\1920x1080\images\16153.jpg,D:\vae_test_set\1920x1080\64x64\16153.jpg,1920,1080,0.9997910682346386
D:\vae_test_set\1920x1080\images\25168.jpg,D:\vae_test_set\1920x1080\64x64\25168.jpg,1920,1080,0.9997853379071682
D:\vae_test_set\1920x1080\images\14769.jpg,D:\vae_test_set\1920x1080\64x64\14769.jpg,1920,1080,0.9997693972761336
D:\vae_test_set\1920x1080\images\9801.jpg,D:\vae_test_set\1920x1080\64x64\9801.jpg,1920,1080,0.9997292167538191
D:\vae_test_set\1920x1080\images\2752.jpg,D:\vae_test_set\1920x1080\64x64\2752.jpg,1920,1080,0.9997273267273316
D:\vae_test_set\1920x1080\images\22911.jpg,D:\vae_test_set\1920x1080\64x64\22911.jpg,1920,1080,0.9998232032086459
D:\vae_test_set\1920x1080\images\22509.jpg,D:\vae_test_set\1920x1080\64x64\22509.jpg,1920,1080,0.9997947317034188
D:\vae_test_set\1920x1080\images\4448.jpg,D:\vae_test_set\1920x1080\64x64\4448.jpg,1920,1080,0.9997867647593844
D:\vae_test_set\1920x1080\images\8667.jpg,D:\vae_test_set\1920x1080\64x64\8667.jpg,1920,1080,0.9996989122483516
D:\vae_test_set\1920x1080\images\24958.jpg,D:\vae_test_set\1920x1080\64x64\24958.jpg,1920,1080,0.9997757596351887
D:\vae_test_set\1920x1080\images\2723.jpg,D:\vae_test_set\1920x1080\64x64\2723.jpg,1920,1080,0.9996867393056537
D:\vae_test_set\1920x1080\images\21200.jpg,D:\vae_test_set\1920x1080\64x64\21200.jpg,1920,1080,0.9997980331417845
D:\vae_test_set\1920x1080\images\5457.jpg,D:\vae_test_set\1920x1080\64x64\5457.jpg,1920,1080,0.9997768538779267
D:\vae_test_set\1920x1080\images\16757.jpg,D:\vae_test_set\1920x1080\64x64\16757.jpg,1920,1080,0.9997458952595077
D:\vae_test_set\1920x1080\images\9645.jpg,D:\vae_test_set\1920x1080\64x64\9645.jpg,1920,1080,0.9998091635345335
D:\vae_test_set\1920x1080\images\28296.jpg,D:\vae_test_set\1920x1080\64x64\28296.jpg,1920,1080,0.9997883183585536
D:\vae_test_set\1920x1080\images\6355.jpg,D:\vae_test_set\1920x1080\64x64\6355.jpg,1920,1080,0.9996653706483208
D:\vae_test_set\1920x1080\images\22838.jpg,D:\vae_test_set\1920x1080\64x64\22838.jpg,1920,1080,0.9997518062323476
D:\vae_test_set\1920x1080\images\28803.jpg,D:\vae_test_set\1920x1080\64x64\28803.jpg,1920,1080,0.9997590054499343
D:\vae_test_set\1920x1080\images\28902.jpg,D:\vae_test_set\1920x1080\64x64\28902.jpg,1920,1080,0.9997620548260122
D:\vae_test_set\1920x1080\images\12910.jpg,D:\vae_test_set\1920x1080\64x64\12910.jpg,1920,1080,0.9997881029750193
D:\vae_test_set\1920x1080\images\12307.jpg,D:\vae_test_set\1920x1080\64x64\12307.jpg,1920,1080,0.9997909008735943
D:\vae_test_set\1920x1080\images\18969.jpg,D:\vae_test_set\1920x1080\64x64\18969.jpg,1920,1080,0.9998087777871159
D:\vae_test_set\1920x1080\images\3594.jpg,D:\vae_test_set\1920x1080\64x64\3594.jpg,1920,1080,0.9997829984017051
D:\vae_test_set\1920x1080\images\786.jpg,D:\vae_test_set\1920x1080\64x64\786.jpg,1920,1080,0.9997780884858388
D:\vae_test_set\1920x1080\images\4560.jpg,D:\vae_test_set\1920x1080\64x64\4560.jpg,1920,1080,0.9997463996990017
D:\vae_test_set\1920x1080\images\19966.jpg,D:\vae_test_set\1920x1080\64x64\19966.jpg,1920,1080,0.9998040091719105
D:\vae_test_set\1920x1080\images\27149.jpg,D:\vae_test_set\1920x1080\64x64\27149.jpg,1920,1080,0.9997686010160004
D:\vae_test_set\1920x1080\images\9943.jpg,D:\vae_test_set\1920x1080\64x64\9943.jpg,1920,1080,0.9997833060157658
D:\vae_test_set\1920x1080\images\24488.jpg,D:\vae_test_set\1920x1080\64x64\24488.jpg,1920,1080,0.9997475403575503
D:\vae_test_set\1920x1080\images\18958.jpg,D:\vae_test_set\1920x1080\64x64\18958.jpg,1920,1080,0.9997930693618626
D:\vae_test_set\1920x1080\images\1276.jpg,D:\vae_test_set\1920x1080\64x64\1276.jpg,1920,1080,0.9997484397117443
D:\vae_test_set\1920x1080\images\29961.jpg,D:\vae_test_set\1920x1080\64x64\29961.jpg,1920,1080,0.9996839985248415
D:\vae_test_set\1920x1080\images\12403.jpg,D:\vae_test_set\1920x1080\64x64\12403.jpg,1920,1080,0.9997671659584275
D:\vae_test_set\1920x1080\images\7761.jpg,D:\vae_test_set\1920x1080\64x64\7761.jpg,1920,1080,0.9997999831975917
D:\vae_test_set\1920x1080\images\12153.jpg,D:\vae_test_set\1920x1080\64x64\12153.jpg,1920,1080,0.9997725917190408
D:\vae_test_set\1920x1080\images\10073.jpg,D:\vae_test_set\1920x1080\64x64\10073.jpg,1920,1080,0.9997819857017113
D:\vae_test_set\1920x1080\images\6768.jpg,D:\vae_test_set\1920x1080\64x64\6768.jpg,1920,1080,0.9996989800649967
D:\vae_test_set\1920x1080\images\6246.jpg,D:\vae_test_set\1920x1080\64x64\6246.jpg,1920,1080,0.9997679935623033
D:\vae_test_set\1920x1080\images\27787.jpg,D:\vae_test_set\1920x1080\64x64\27787.jpg,1920,1080,0.9997405499991857
D:\vae_test_set\1920x1080\images\22375.jpg,D:\vae_test_set\1920x1080\64x64\22375.jpg,1920,1080,0.9997471598798375
D:\vae_test_set\1920x1080\images\24481.jpg,D:\vae_test_set\1920x1080\64x64\24481.jpg,1920,1080,0.9997816856956309
D:\vae_test_set\1920x1080\images\17165.jpg,D:\vae_test_set\1920x1080\64x64\17165.jpg,1920,1080,0.9996438481633128
D:\vae_test_set\1920x1080\images\11263.jpg,D:\vae_test_set\1920x1080\64x64\11263.jpg,1920,1080,0.9997368774311374
D:\vae_test_set\1920x1080\images\20953.jpg,D:\vae_test_set\1920x1080\64x64\20953.jpg,1920,1080,0.999769924808939
D:\vae_test_set\1920x1080\images\27398.jpg,D:\vae_test_set\1920x1080\64x64\27398.jpg,1920,1080,0.9997344939798926
D:\vae_test_set\1920x1080\images\27742.jpg,D:\vae_test_set\1920x1080\64x64\27742.jpg,1920,1080,0.9997722561512156
D:\vae_test_set\1920x1080\images\4237.jpg,D:\vae_test_set\1920x1080\64x64\4237.jpg,1920,1080,0.9997674636976396
D:\vae_test_set\1920x1080\images\18679.jpg,D:\vae_test_set\1920x1080\64x64\18679.jpg,1920,1080,0.9997736657537738
D:\vae_test_set\1920x1080\images\26990.jpg,D:\vae_test_set\1920x1080\64x64\26990.jpg,1920,1080,0.9995525711693442
D:\vae_test_set\1920x1080\images\28854.jpg,D:\vae_test_set\1920x1080\64x64\28854.jpg,1920,1080,0.9997699344651917
D:\vae_test_set\1920x1080\images\24437.jpg,D:\vae_test_set\1920x1080\64x64\24437.jpg,1920,1080,0.9998019821146927
D:\vae_test_set\1920x1080\images\11235.jpg,D:\vae_test_set\1920x1080\64x64\11235.jpg,1920,1080,0.999753647772674
D:\vae_test_set\1920x1080\images\19647.jpg,D:\vae_test_set\1920x1080\64x64\19647.jpg,1920,1080,0.9998191449725516
D:\vae_test_set\1920x1080\images\878.jpg,D:\vae_test_set\1920x1080\64x64\878.jpg,1920,1080,0.9997568873351987
D:\vae_test_set\1920x1080\images\11795.jpg,D:\vae_test_set\1920x1080\64x64\11795.jpg,1920,1080,0.9998204621092924
D:\vae_test_set\1920x1080\images\14049.jpg,D:\vae_test_set\1920x1080\64x64\14049.jpg,1920,1080,0.9997558860008572
D:\vae_test_set\1920x1080\images\8388.jpg,D:\vae_test_set\1920x1080\64x64\8388.jpg,1920,1080,0.9997498757119349
D:\vae_test_set\1920x1080\images\7511.jpg,D:\vae_test_set\1920x1080\64x64\7511.jpg,1920,1080,0.9997777039037237
D:\vae_test_set\1920x1080\images\2593.jpg,D:\vae_test_set\1920x1080\64x64\2593.jpg,1920,1080,0.999697508046871
D:\vae_test_set\1920x1080\images\16139.jpg,D:\vae_test_set\1920x1080\64x64\16139.jpg,1920,1080,0.9997705886564933
D:\vae_test_set\1920x1080\images\13490.jpg,D:\vae_test_set\1920x1080\64x64\13490.jpg,1920,1080,0.9997629165448574
D:\vae_test_set\1920x1080\images\22199.jpg,D:\vae_test_set\1920x1080\64x64\22199.jpg,1920,1080,0.9994051068190765
D:\vae_test_set\1920x1080\images\2273.jpg,D:\vae_test_set\1920x1080\64x64\2273.jpg,1920,1080,0.9997879830854167
D:\vae_test_set\1920x1080\images\8637.jpg,D:\vae_test_set\1920x1080\64x64\8637.jpg,1920,1080,0.9996823084370111
D:\vae_test_set\1920x1080\images\6170.jpg,D:\vae_test_set\1920x1080\64x64\6170.jpg,1920,1080,0.9997413320146534
D:\vae_test_set\1920x1080\images\28682.jpg,D:\vae_test_set\1920x1080\64x64\28682.jpg,1920,1080,0.9997853909321223
D:\vae_test_set\1920x1080\images\24479.jpg,D:\vae_test_set\1920x1080\64x64\24479.jpg,1920,1080,0.9997955010882367
D:\vae_test_set\1920x1080\images\27895.jpg,D:\vae_test_set\1920x1080\64x64\27895.jpg,1920,1080,0.9997748604966401
D:\vae_test_set\1920x1080\images\7059.jpg,D:\vae_test_set\1920x1080\64x64\7059.jpg,1920,1080,0.9998231572749667
D:\vae_test_set\1920x1080\images\2267.jpg,D:\vae_test_set\1920x1080\64x64\2267.jpg,1920,1080,0.9997830396337806
D:\vae_test_set\1920x1080\images\20845.jpg,D:\vae_test_set\1920x1080\64x64\20845.jpg,1920,1080,0.9998071839651704
D:\vae_test_set\1920x1080\images\26032.jpg,D:\vae_test_set\1920x1080\64x64\26032.jpg,1920,1080,0.9997714939705465
D:\vae_test_set\1920x1080\images\3783.jpg,D:\vae_test_set\1920x1080\64x64\3783.jpg,1920,1080,0.999770372135405
D:\vae_test_set\1920x1080\images\6839.jpg,D:\vae_test_set\1920x1080\64x64\6839.jpg,1920,1080,0.999658238300598
D:\vae_test_set\1920x1080\images\3313.jpg,D:\vae_test_set\1920x1080\64x64\3313.jpg,1920,1080,0.9997649458848158
D:\vae_test_set\1920x1080\images\21815.jpg,D:\vae_test_set\1920x1080\64x64\21815.jpg,1920,1080,0.9997740760736561
D:\vae_test_set\1920x1080\images\21072.jpg,D:\vae_test_set\1920x1080\64x64\21072.jpg,1920,1080,0.9998126664688133
D:\vae_test_set\1920x1080\images\29202.jpg,D:\vae_test_set\1920x1080\64x64\29202.jpg,1920,1080,0.9997870936654731
D:\vae_test_set\1920x1080\images\25681.jpg,D:\vae_test_set\1920x1080\64x64\25681.jpg,1920,1080,0.9997334802780309
D:\vae_test_set\1920x1080\images\11921.jpg,D:\vae_test_set\1920x1080\64x64\11921.jpg,1920,1080,0.9997960155627054
D:\vae_test_set\1920x1080\images\14692.jpg,D:\vae_test_set\1920x1080\64x64\14692.jpg,1920,1080,0.999744686105612
D:\vae_test_set\1920x1080\images\29381.jpg,D:\vae_test_set\1920x1080\64x64\29381.jpg,1920,1080,0.9997308261107172
D:\vae_test_set\1920x1080\images\18116.jpg,D:\vae_test_set\1920x1080\64x64\18116.jpg,1920,1080,0.9997395832369009
D:\vae_test_set\1920x1080\images\21413.jpg,D:\vae_test_set\1920x1080\64x64\21413.jpg,1920,1080,0.9997299814610207
D:\vae_test_set\1920x1080\images\20658.jpg,D:\vae_test_set\1920x1080\64x64\20658.jpg,1920,1080,0.9996478911104315
D:\vae_test_set\1920x1080\images\5150.jpg,D:\vae_test_set\1920x1080\64x64\5150.jpg,1920,1080,0.999770640638089
D:\vae_test_set\1920x1080\images\3802.jpg,D:\vae_test_set\1920x1080\64x64\3802.jpg,1920,1080,0.9998172162001083
D:\vae_test_set\1920x1080\images\11487.jpg,D:\vae_test_set\1920x1080\64x64\11487.jpg,1920,1080,0.9997790792523592
D:\vae_test_set\1920x1080\images\232.jpg,D:\vae_test_set\1920x1080\64x64\232.jpg,1920,1080,0.9997295439279441
D:\vae_test_set\1920x1080\images\15010.jpg,D:\vae_test_set\1920x1080\64x64\15010.jpg,1920,1080,0.9997093275593044
D:\vae_test_set\1920x1080\images\23473.jpg,D:\vae_test_set\1920x1080\64x64\23473.jpg,1920,1080,0.9997729164657913
D:\vae_test_set\1920x1080\images\17102.jpg,D:\vae_test_set\1920x1080\64x64\17102.jpg,1920,1080,0.9997893795206645
D:\vae_test_set\1920x1080\images\221.jpg,D:\vae_test_set\1920x1080\64x64\221.jpg,1920,1080,0.9997933296273402
D:\vae_test_set\1920x1080\images\20467.jpg,D:\vae_test_set\1920x1080\64x64\20467.jpg,1920,1080,0.9998014344813754
D:\vae_test_set\1920x1080\images\17262.jpg,D:\vae_test_set\1920x1080\64x64\17262.jpg,1920,1080,0.9997894050003839
D:\vae_test_set\1920x1080\images\11390.jpg,D:\vae_test_set\1920x1080\64x64\11390.jpg,1920,1080,0.9998259032347216
D:\vae_test_set\1920x1080\images\19664.jpg,D:\vae_test_set\1920x1080\64x64\19664.jpg,1920,1080,0.9997919794190664
D:\vae_test_set\1920x1080\images\7719.jpg,D:\vae_test_set\1920x1080\64x64\7719.jpg,1920,1080,0.9998013431030716
D:\vae_test_set\1920x1080\images\3082.jpg,D:\vae_test_set\1920x1080\64x64\3082.jpg,1920,1080,0.9997656379213447
D:\vae_test_set\1920x1080\images\23242.jpg,D:\vae_test_set\1920x1080\64x64\23242.jpg,1920,1080,0.9997477476049241
D:\vae_test_set\1920x1080\images\8665.jpg,D:\vae_test_set\1920x1080\64x64\8665.jpg,1920,1080,0.9996223079161292
D:\vae_test_set\1920x1080\images\12531.jpg,D:\vae_test_set\1920x1080\64x64\12531.jpg,1920,1080,0.9997906372917387
D:\vae_test_set\1920x1080\images\16332.jpg,D:\vae_test_set\1920x1080\64x64\16332.jpg,1920,1080,0.9997587138957087
D:\vae_test_set\1920x1080\images\26718.jpg,D:\vae_test_set\1920x1080\64x64\26718.jpg,1920,1080,0.999745746220532
D:\vae_test_set\1920x1080\images\17280.jpg,D:\vae_test_set\1920x1080\64x64\17280.jpg,1920,1080,0.999780148979758
D:\vae_test_set\1920x1080\images\27135.jpg,D:\vae_test_set\1920x1080\64x64\27135.jpg,1920,1080,0.9997766657162366
D:\vae_test_set\1920x1080\images\6031.jpg,D:\vae_test_set\1920x1080\64x64\6031.jpg,1920,1080,0.9997194425417932
D:\vae_test_set\1920x1080\images\27974.jpg,D:\vae_test_set\1920x1080\64x64\27974.jpg,1920,1080,0.9998160147340854
D:\vae_test_set\1920x1080\images\21676.jpg,D:\vae_test_set\1920x1080\64x64\21676.jpg,1920,1080,0.9998082572746073
D:\vae_test_set\1920x1080\images\4325.jpg,D:\vae_test_set\1920x1080\64x64\4325.jpg,1920,1080,0.9996563276614173
D:\vae_test_set\1920x1080\images\4582.jpg,D:\vae_test_set\1920x1080\64x64\4582.jpg,1920,1080,0.9997839115302636
D:\vae_test_set\1920x1080\images\10977.jpg,D:\vae_test_set\1920x1080\64x64\10977.jpg,1920,1080,0.9996769881418024
D:\vae_test_set\1920x1080\images\499.jpg,D:\vae_test_set\1920x1080\64x64\499.jpg,1920,1080,0.9997466736164938
D:\vae_test_set\1920x1080\images\18912.jpg,D:\vae_test_set\1920x1080\64x64\18912.jpg,1920,1080,0.9996517738244337
D:\vae_test_set\1920x1080\images\13011.jpg,D:\vae_test_set\1920x1080\64x64\13011.jpg,1920,1080,0.9997744476560891
D:\vae_test_set\1920x1080\images\10550.jpg,D:\vae_test_set\1920x1080\64x64\10550.jpg,1920,1080,0.9997265622451295
D:\vae_test_set\1920x1080\images\10870.jpg,D:\vae_test_set\1920x1080\64x64\10870.jpg,1920,1080,0.9997361546071937
D:\vae_test_set\1920x1080\images\22528.jpg,D:\vae_test_set\1920x1080\64x64\22528.jpg,1920,1080,0.9997873174261569
D:\vae_test_set\1920x1080\images\9445.jpg,D:\vae_test_set\1920x1080\64x64\9445.jpg,1920,1080,0.9996671616586182
D:\vae_test_set\1920x1080\images\11963.jpg,D:\vae_test_set\1920x1080\64x64\11963.jpg,1920,1080,0.9997634256026888
D:\vae_test_set\1920x1080\images\29055.jpg,D:\vae_test_set\1920x1080\64x64\29055.jpg,1920,1080,0.9994279583201906
D:\vae_test_set\1920x1080\images\21561.jpg,D:\vae_test_set\1920x1080\64x64\21561.jpg,1920,1080,0.9997710853737783
D:\vae_test_set\1920x1080\images\10548.jpg,D:\vae_test_set\1920x1080\64x64\10548.jpg,1920,1080,0.9997859172212009
D:\vae_test_set\1920x1080\images\19704.jpg,D:\vae_test_set\1920x1080\64x64\19704.jpg,1920,1080,0.9997529973871584
D:\vae_test_set\1920x1080\images\27928.jpg,D:\vae_test_set\1920x1080\64x64\27928.jpg,1920,1080,0.999787426362627
D:\vae_test_set\1920x1080\images\7439.jpg,D:\vae_test_set\1920x1080\64x64\7439.jpg,1920,1080,0.9997840153940529
D:\vae_test_set\1920x1080\images\22412.jpg,D:\vae_test_set\1920x1080\64x64\22412.jpg,1920,1080,0.9996607289532663
D:\vae_test_set\1920x1080\images\4793.jpg,D:\vae_test_set\1920x1080\64x64\4793.jpg,1920,1080,0.9996427690683477
D:\vae_test_set\1920x1080\images\4130.jpg,D:\vae_test_set\1920x1080\64x64\4130.jpg,1920,1080,0.9995776209363283
D:\vae_test_set\1920x1080\images\7381.jpg,D:\vae_test_set\1920x1080\64x64\7381.jpg,1920,1080,0.9997548039631274
D:\vae_test_set\1920x1080\images\7968.jpg,D:\vae_test_set\1920x1080\64x64\7968.jpg,1920,1080,0.9997708660350708
D:\vae_test_set\1920x1080\images\27796.jpg,D:\vae_test_set\1920x1080\64x64\27796.jpg,1920,1080,0.9997498324211365
D:\vae_test_set\1920x1080\images\16761.jpg,D:\vae_test_set\1920x1080\64x64\16761.jpg,1920,1080,0.9997518425723342
D:\vae_test_set\1920x1080\images\15986.jpg,D:\vae_test_set\1920x1080\64x64\15986.jpg,1920,1080,0.9997851788838331
D:\vae_test_set\1920x1080\images\22906.jpg,D:\vae_test_set\1920x1080\64x64\22906.jpg,1920,1080,0.9997672259177848
D:\vae_test_set\1920x1080\images\1367.jpg,D:\vae_test_set\1920x1080\64x64\1367.jpg,1920,1080,0.9996600627152086
D:\vae_test_set\1920x1080\images\8525.jpg,D:\vae_test_set\1920x1080\64x64\8525.jpg,1920,1080,0.9996934085199057
D:\vae_test_set\1920x1080\images\19017.jpg,D:\vae_test_set\1920x1080\64x64\19017.jpg,1920,1080,0.9998235393431559
D:\vae_test_set\1920x1080\images\9763.jpg,D:\vae_test_set\1920x1080\64x64\9763.jpg,1920,1080,0.9998324050154224
D:\vae_test_set\1920x1080\images\13912.jpg,D:\vae_test_set\1920x1080\64x64\13912.jpg,1920,1080,0.9998185967170243
D:\vae_test_set\1920x1080\images\11591.jpg,D:\vae_test_set\1920x1080\64x64\11591.jpg,1920,1080,0.9997448250465344
D:\vae_test_set\1920x1080\images\16239.jpg,D:\vae_test_set\1920x1080\64x64\16239.jpg,1920,1080,0.9997919300146546
D:\vae_test_set\1920x1080\images\6143.jpg,D:\vae_test_set\1920x1080\64x64\6143.jpg,1920,1080,0.9997907506575624
D:\vae_test_set\1920x1080\images\6068.jpg,D:\vae_test_set\1920x1080\64x64\6068.jpg,1920,1080,0.9997797271134488
D:\vae_test_set\1920x1080\images\12176.jpg,D:\vae_test_set\1920x1080\64x64\12176.jpg,1920,1080,0.9997679371120152
D:\vae_test_set\1920x1080\images\6732.jpg,D:\vae_test_set\1920x1080\64x64\6732.jpg,1920,1080,0.9996394648252682
D:\vae_test_set\1920x1080\images\25880.jpg,D:\vae_test_set\1920x1080\64x64\25880.jpg,1920,1080,0.9997684752063443
D:\vae_test_set\1920x1080\images\29429.jpg,D:\vae_test_set\1920x1080\64x64\29429.jpg,1920,1080,0.9997468782143744
D:\vae_test_set\1920x1080\images\7086.jpg,D:\vae_test_set\1920x1080\64x64\7086.jpg,1920,1080,0.9997712425582421
D:\vae_test_set\1920x1080\images\946.jpg,D:\vae_test_set\1920x1080\64x64\946.jpg,1920,1080,0.9998058162236916
D:\vae_test_set\1920x1080\images\29798.jpg,D:\vae_test_set\1920x1080\64x64\29798.jpg,1920,1080,0.9997047187787508
D:\vae_test_set\1920x1080\images\6242.jpg,D:\vae_test_set\1920x1080\64x64\6242.jpg,1920,1080,0.9998031864047587
D:\vae_test_set\1920x1080\images\19733.jpg,D:\vae_test_set\1920x1080\64x64\19733.jpg,1920,1080,0.9996718554390309
D:\vae_test_set\1920x1080\images\26804.jpg,D:\vae_test_set\1920x1080\64x64\26804.jpg,1920,1080,0.9997835945473701
D:\vae_test_set\1920x1080\images\25476.jpg,D:\vae_test_set\1920x1080\64x64\25476.jpg,1920,1080,0.9995974223031671
D:\vae_test_set\1920x1080\images\15943.jpg,D:\vae_test_set\1920x1080\64x64\15943.jpg,1920,1080,0.9996089848564516
D:\vae_test_set\1920x1080\images\15326.jpg,D:\vae_test_set\1920x1080\64x64\15326.jpg,1920,1080,0.9996917926996788
D:\vae_test_set\1920x1080\images\11751.jpg,D:\vae_test_set\1920x1080\64x64\11751.jpg,1920,1080,0.9997740737435298
D:\vae_test_set\1920x1080\images\23014.jpg,D:\vae_test_set\1920x1080\64x64\23014.jpg,1920,1080,0.9997084293275871
D:\vae_test_set\1920x1080\images\16645.jpg,D:\vae_test_set\1920x1080\64x64\16645.jpg,1920,1080,0.99978197665168
D:\vae_test_set\1920x1080\images\9428.jpg,D:\vae_test_set\1920x1080\64x64\9428.jpg,1920,1080,0.9997778680612777
D:\vae_test_set\1920x1080\images\34.jpg,D:\vae_test_set\1920x1080\64x64\34.jpg,1920,1080,0.9998078747255124
D:\vae_test_set\1920x1080\images\22561.jpg,D:\vae_test_set\1920x1080\64x64\22561.jpg,1920,1080,0.9997124155895277
D:\vae_test_set\1920x1080\images\11119.jpg,D:\vae_test_set\1920x1080\64x64\11119.jpg,1920,1080,0.9997268159549966
D:\vae_test_set\1920x1080\images\25982.jpg,D:\vae_test_set\1920x1080\64x64\25982.jpg,1920,1080,0.9996921479116533
D:\vae_test_set\1920x1080\images\4905.jpg,D:\vae_test_set\1920x1080\64x64\4905.jpg,1920,1080,0.9997561594226763
D:\vae_test_set\1920x1080\images\27206.jpg,D:\vae_test_set\1920x1080\64x64\27206.jpg,1920,1080,0.9998046799057823
D:\vae_test_set\1920x1080\images\20186.jpg,D:\vae_test_set\1920x1080\64x64\20186.jpg,1920,1080,0.9996211686533769
D:\vae_test_set\1920x1080\images\13207.jpg,D:\vae_test_set\1920x1080\64x64\13207.jpg,1920,1080,0.9997515575327506
D:\vae_test_set\1920x1080\images\25899.jpg,D:\vae_test_set\1920x1080\64x64\25899.jpg,1920,1080,0.9996505318282219
D:\vae_test_set\1920x1080\images\4917.jpg,D:\vae_test_set\1920x1080\64x64\4917.jpg,1920,1080,0.9997675508729511
D:\vae_test_set\1920x1080\images\1687.jpg,D:\vae_test_set\1920x1080\64x64\1687.jpg,1920,1080,0.9997665219909156
D:\vae_test_set\1920x1080\images\18280.jpg,D:\vae_test_set\1920x1080\64x64\18280.jpg,1920,1080,0.9997000942569088
D:\vae_test_set\1920x1080\images\25644.jpg,D:\vae_test_set\1920x1080\64x64\25644.jpg,1920,1080,0.999719374899833
D:\vae_test_set\1920x1080\images\11732.jpg,D:\vae_test_set\1920x1080\64x64\11732.jpg,1920,1080,0.9997789632707749
D:\vae_test_set\1920x1080\images\12774.jpg,D:\vae_test_set\1920x1080\64x64\12774.jpg,1920,1080,0.9997576926233753
